rank,members,size,strategy,f1,precision,recall,false_alarm_rate,avg_lead_time,total_signals,detected_crashes,total_crashes
571,M7+VOL4,2,AND,0.15325460038450972,0.3163265306122449,0.10112359550561797,0.6836734693877551,10.848148148148148,98,27,267
572,V7+X5+VOL4,3,SEQUENTIAL,0.15269256987048396,0.2807017543859649,0.10486891385767791,0.7192982456140351,9.524867724867725,114,28,267
573,M5+M8+V4,3,SEQUENTIAL,0.1526359046612657,0.4126984126984127,0.09363295880149813,0.5873015873015873,8.458333333333334,63,25,267
574,M5+M6+V4,3,SEQUENTIAL,0.15018050541516245,0.45614035087719296,0.0898876404494382,0.543859649122807,7.314814814814816,57,24,267
575,VOL3+M6,2,SEQUENTIAL,0.148890479599141,0.43333333333333335,0.0898876404494382,0.5666666666666667,8.86111111111111,60,24,267
576,M5+X5+VOL3,3,SEQUENTIAL,0.14775525667740103,0.30612244897959184,0.09737827715355805,0.6938775510204082,11.705555555555556,98,26,267
577,M7+V7+V4,3,SEQUENTIAL,0.1470047776552738,0.4032258064516129,0.0898876404494382,0.5967741935483871,8.355555555555556,62,24,267
578,VOL6+VOL3+VOL4,3,SEQUENTIAL,0.14639050874723505,0.29473684210526313,0.09737827715355805,0.7052631578947368,10.12037037037037,95,26,267
579,M5+VOL6+V7,3,SEQUENTIAL,0.1446676970633694,0.28125,0.09737827715355805,0.71875,11.322222222222221,96,26,267
580,VOL6+VOL3+V4,3,SEQUENTIAL,0.1436023320036821,0.24761904761904763,0.10112359550561797,0.7523809523809524,6.770833333333333,105,27,267
581,M8+VOL3+VOL4,3,SEQUENTIAL,0.142721217887726,0.3,0.09363295880149813,0.7,11.731944444444444,90,25,267
582,M5+M8+V7,3,SEQUENTIAL,0.13976991721320287,0.24752475247524752,0.09737827715355805,0.7524752475247525,11.885416666666668,101,26,267
583,M8+V4,2,AND,0.1396357328707719,0.3684210526315789,0.08614232209737828,0.631578947368421,4.125,57,23,267
584,X5+VOL3+VOL4,3,SEQUENTIAL,0.13952989159600732,0.2736842105263158,0.09363295880149813,0.7263157894736842,10.657407407407408,95,25,267
585,M5+V7+V4,3,SEQUENTIAL,0.13849733132612563,0.4339622641509434,0.08239700374531835,0.5660377358490566,8.614814814814814,53,22,267
586,V7+VOL3+V4,3,SEQUENTIAL,0.13619339462036092,0.2808988764044944,0.0898876404494382,0.7191011235955056,9.89375,89,24,267
587,X5+V4+VOL4,3,AND,0.13571869216533003,0.38461538461538464,0.08239700374531835,0.6153846153846154,6.722222222222222,52,22,267
588,M5+M7+VOL4,3,AND,0.13452492944496708,0.36619718309859156,0.08239700374531835,0.6338028169014085,10.972222222222221,71,22,267
589,M5+V7+VOL4,3,SEQUENTIAL,0.13451749160619517,0.3068181818181818,0.08614232209737828,0.6931818181818182,9.396296296296295,88,23,267
590,M5+VOL4,2,AND,0.13417780905465634,0.3611111111111111,0.08239700374531835,0.6388888888888888,10.972222222222221,72,22,267
591,X5+VOL3+V4,3,SEQUENTIAL,0.13310827103930553,0.2926829268292683,0.08614232209737828,0.7073170731707317,8.9125,82,23,267
592,M8+X5+VOL4,3,AND,0.12657232704402516,0.323943661971831,0.07865168539325842,0.676056338028169,4.170068027210884,71,21,267
593,X5+M6,2,SEQUENTIAL,0.12459016393442623,0.5,0.07116104868913857,0.5,8.504166666666666,38,19,267
594,V7+VOL4,2,AND,0.12256267409470753,0.2391304347826087,0.08239700374531835,0.7608695652173914,12.814814814814815,92,22,267
595,M8+VOL3+V4,3,SEQUENTIAL,0.11995715815780081,0.25263157894736843,0.07865168539325842,0.7473684210526316,8.660416666666666,95,21,267
596,VOL3+V4,2,AND,0.11766729743677962,0.33962264150943394,0.07116104868913857,0.660377358490566,9.000000000000002,53,19,267
597,VOL6+M7+M8,3,SEQUENTIAL,0.11626128193360868,0.31746031746031744,0.07116104868913857,0.6825396825396826,8.481481481481481,63,19,267
598,VOL6+M8+X5,3,AND,0.1136490250696379,0.3617021276595745,0.06741573033707865,0.6382978723404256,4.5,47,18,267
599,M7+VOL3+V4,3,SEQUENTIAL,0.11248149975333004,0.3392857142857143,0.06741573033707865,0.6607142857142857,6.802083333333333,56,18,267
600,VOL6+M8+VOL4,3,AND,0.1108695652173913,0.42857142857142855,0.06367041198501873,0.5714285714285714,6.138888888888889,42,17,267
601,M8+V4+VOL4,3,AND,0.11061407076047175,0.42105263157894735,0.06367041198501873,0.5789473684210527,3.0,38,17,267
602,VOL6+M7+X5,3,SEQUENTIAL,0.10723672682670406,0.33962264150943394,0.06367041198501873,0.660377358490566,10.608333333333333,53,17,267
603,VOL6+X5+V4,3,AND,0.10571791613722999,0.4482758620689655,0.0599250936329588,0.5517241379310345,6.619047619047619,29,16,267
604,VOL6+M6,2,SEQUENTIAL,0.10503958293106777,0.425,0.0599250936329588,0.575,7.870370370370371,40,16,267
605,VOL6+V7+X5,3,AND,0.1038961038961039,0.3902439024390244,0.0599250936329588,0.6097560975609756,9.791666666666668,41,16,267
606,M5+X5,2,AND,0.10383440787241263,0.28125,0.06367041198501873,0.71875,9.447916666666668,64,17,267
607,VOL6+X5+VOL4,3,AND,0.10232983097304706,0.35,0.0599250936329588,0.65,7.547619047619047,40,16,267
608,V7+M6,2,SEQUENTIAL,0.10037641154328733,0.47058823529411764,0.056179775280898875,0.5294117647058824,10.354166666666666,34,15,267
609,M8+V7+V4,3,SEQUENTIAL,0.09941520467836257,0.22666666666666666,0.06367041198501873,0.7733333333333333,12.583333333333332,75,17,267
610,M7+X5,2,AND,0.09925397340253,0.225,0.06367041198501873,0.775,9.208333333333332,80,17,267
611,VOL6+V7+V4,3,SEQUENTIAL,0.0985958485958486,0.21839080459770116,0.06367041198501873,0.7816091954022989,9.685185185185183,87,17,267
612,V7+VOL3+VOL4,3,SEQUENTIAL,0.09667673716012086,0.25,0.0599250936329588,0.75,7.70625,76,16,267
613,M7+VOL3+VOL4,3,SEQUENTIAL,0.09558952732384468,0.2361111111111111,0.0599250936329588,0.7638888888888888,7.7666666666666675,72,16,267
614,M6+V4,2,AND,0.09364548494983277,0.4375,0.052434456928838954,0.5625,10.309523809523808,32,14,267
615,VOL6+M8+V7,3,AND,0.09271523178807947,0.4,0.052434456928838954,0.6,8.666666666666668,35,14,267
616,M8+X5+V4,3,AND,0.09235843870258384,0.3870967741935484,0.052434456928838954,0.6129032258064516,2.357142857142857,31,14,267
617,M5+VOL3+V4,3,SEQUENTIAL,0.09116561753852834,0.3488372093023256,0.052434456928838954,0.6511627906976745,7.666666666666666,43,14,267
618,M8+M6,2,SEQUENTIAL,0.08974358974358974,0.3111111111111111,0.052434456928838954,0.6888888888888889,8.4375,45,14,267
619,M8+V7+X5,3,AND,0.08637873754152824,0.38235294117647056,0.04868913857677903,0.6176470588235294,10.071428571428571,34,13,267
620,VOL6+V7+VOL3,3,AND,0.0861878453038674,0.375,0.04868913857677903,0.625,12.75,32,13,267
621,M5+V4+VOL4,3,SEQUENTIAL,0.0849673202614379,0.3333333333333333,0.04868913857677903,0.6666666666666666,11.11904761904762,42,13,267
622,M7+V4+VOL4,3,SEQUENTIAL,0.08420078649086282,0.3111111111111111,0.04868913857677903,0.6888888888888889,10.833333333333334,45,13,267
623,M5+V7+M6,3,SEQUENTIAL,0.08221343873517786,0.48148148148148145,0.0449438202247191,0.5185185185185185,10.5,27,12,267
624,M5+M7+X5,3,AND,0.08150470219435736,0.25,0.04868913857677903,0.75,9.697916666666668,56,13,267
625,M7+VOL3+M6,3,SEQUENTIAL,0.08108108108108109,0.41379310344827586,0.0449438202247191,0.5862068965517241,5.020833333333333,29,12,267
626,M5+VOL3+VOL4,3,SEQUENTIAL,0.0801056338028169,0.22580645161290322,0.04868913857677903,0.7741935483870968,8.354166666666668,62,13,267
627,V7+M6,2,AND,0.07973421926910298,0.35294117647058826,0.0449438202247191,0.6470588235294118,13.625,34,12,267
628,VOL6+V4+VOL4,3,AND,0.07920792079207921,0.3333333333333333,0.0449438202247191,0.6666666666666666,4.444444444444444,30,12,267
629,V7+V4,2,AND,0.07875378623972307,0.20588235294117646,0.04868913857677903,0.7941176470588235,10.875,68,13,267
630,M5+VOL6+M6,3,SEQUENTIAL,0.07586206896551724,0.4782608695652174,0.04119850187265917,0.5217391304347826,8.404761904761905,23,11,267
631,VOL6+M7+M6,3,SEQUENTIAL,0.07568139719502513,0.4642857142857143,0.04119850187265917,0.5357142857142857,9.020833333333332,28,11,267
632,M7+M8,2,AND,0.07407407407407407,0.21052631578947367,0.0449438202247191,0.7894736842105263,12.375,57,12,267
633,VOL6+M7,2,AND,0.07308970099667773,0.3235294117647059,0.04119850187265917,0.6764705882352942,9.416666666666666,34,11,267
634,VOL6+M7+V7,3,SEQUENTIAL,0.0721311475409836,0.2894736842105263,0.04119850187265917,0.7105263157894737,8.0,38,11,267
635,M5+M8,2,AND,0.07096774193548386,0.2558139534883721,0.04119850187265917,0.7441860465116279,12.8125,43,11,267
636,M5+M7+M8,3,AND,0.07096774193548386,0.2558139534883721,0.04119850187265917,0.7441860465116279,12.8125,43,11,267
637,M7+V7,2,AND,0.07092198581560284,0.6666666666666666,0.03745318352059925,0.3333333333333333,10.166666666666666,15,10,267
638,VOL6+V4+VOL4,3,SEQUENTIAL,0.07032498668087374,0.24,0.04119850187265917,0.76,11.6875,50,11,267
639,M7+X5+M6,3,SEQUENTIAL,0.0696864111498258,0.5,0.03745318352059925,0.5,7.285714285714286,20,10,267
640,VOL3+M6,2,AND,0.0681044267877412,0.375,0.03745318352059925,0.625,10.233333333333333,32,10,267
641,VOL6+M8+V4,3,AND,0.06791171477079797,0.36363636363636365,0.03745318352059925,0.6363636363636364,2.0,22,10,267
642,VOL6+M7+V4,3,SEQUENTIAL,0.06734006734006734,0.3333333333333333,0.03745318352059925,0.6666666666666666,8.972222222222223,30,10,267
643,M8+X5+VOL3,3,AND,0.06610356224752112,0.28125,0.03745318352059925,0.71875,6.888888888888889,32,10,267
644,M8+V4+VOL4,3,SEQUENTIAL,0.06451612903225806,0.23255813953488372,0.03745318352059925,0.7674418604651163,11.1875,43,10,267
645,M5+X5+M6,3,SEQUENTIAL,0.06338028169014084,0.5294117647058824,0.033707865168539325,0.47058823529411764,8.0,17,9,267
646,VOL6+M8+VOL3,3,AND,0.06193548387096774,0.38095238095238093,0.033707865168539325,0.6190476190476191,10.25,21,9,267
647,M5+VOL3+M6,3,SEQUENTIAL,0.061224489795918366,0.3333333333333333,0.033707865168539325,0.6666666666666666,3.9285714285714284,27,9,267
648,VOL6+V7+VOL4,3,AND,0.0606060606060606,0.3,0.033707865168539325,0.7,12.0,30,9,267
649,M8+VOL3+VOL4,3,AND,0.06,0.2727272727272727,0.033707865168539325,0.7272727272727273,8.5,33,9,267
650,VOL6+X5+VOL3,3,AND,0.0598503740648379,0.26666666666666666,0.033707865168539325,0.7333333333333333,9.785714285714286,30,9,267
651,M6+VOL4,2,AND,0.05896805896805896,0.23529411764705882,0.033707865168539325,0.7647058823529411,9.666666666666666,34,9,267
652,VOL6+X5+M6,3,SEQUENTIAL,0.057347670250896064,0.6666666666666666,0.0299625468164794,0.3333333333333333,8.5,12,8,267
653,M5+M6+V4,3,AND,0.056939501779359435,0.5714285714285714,0.0299625468164794,0.42857142857142855,9.75,14,8,267
654,M5+VOL3+VOL4,3,AND,0.05574912891986063,0.4,0.0299625468164794,0.6,7.666666666666667,20,8,267
655,M7+M6+V4,3,AND,0.05574912891986063,0.4,0.0299625468164794,0.6,10.2,20,8,267
656,M6+V4+VOL4,3,SEQUENTIAL,0.05566293003478933,0.391304347826087,0.0299625468164794,0.6086956521739131,7.4,23,8,267
657,M7+V7+M6,3,SEQUENTIAL,0.05532078371110257,0.36,0.0299625468164794,0.64,12.166666666666666,25,8,267
658,M5+VOL6+M7,3,AND,0.05517241379310344,0.34782608695652173,0.0299625468164794,0.6521739130434783,10.8,23,8,267
659,M5+VOL6,2,AND,0.054982817869415807,0.3333333333333333,0.0299625468164794,0.6666666666666666,10.8,24,8,267
660,VOL3+M6+VOL4,3,SEQUENTIAL,0.05481537875904073,0.32142857142857145,0.0299625468164794,0.6785714285714286,11.4,28,8,267
661,M7+VOL3+VOL4,3,AND,0.0547945205479452,0.32,0.0299625468164794,0.68,7.666666666666667,25,8,267
662,VOL6+M6,2,AND,0.05460750853242321,0.3076923076923077,0.0299625468164794,0.6923076923076923,11.166666666666666,26,8,267
663,M7+VOL3+V4,3,AND,0.04982206405693951,0.5,0.026217228464419477,0.5,11.7,14,7,267
664,X5+M6+VOL4,3,SEQUENTIAL,0.04946996466431095,0.4375,0.026217228464419477,0.5625,4.066666666666667,16,7,267
665,M5+V4+VOL4,3,AND,0.04844290657439446,0.3181818181818182,0.026217228464419477,0.6818181818181818,13.3,22,7,267
666,X5+V4+VOL4,3,SEQUENTIAL,0.04717775905644482,0.23529411764705882,0.026217228464419477,0.7647058823529411,11.066666666666666,34,7,267
667,M7+V4+VOL4,3,AND,0.04713804713804714,0.23333333333333334,0.026217228464419477,0.7666666666666667,13.3,30,7,267
668,X5+M6,2,AND,0.04590163934426229,0.18421052631578946,0.026217228464419477,0.8157894736842105,8.0,38,7,267
669,X5+VOL3+M6,3,SEQUENTIAL,0.0425531914893617,0.4,0.02247191011235955,0.6,11.3,15,6,267
670,VOL3+V4+VOL4,3,AND,0.042105263157894736,0.3333333333333333,0.02247191011235955,0.6666666666666666,10.4,18,6,267
671,M5+M6+VOL4,3,AND,0.041928721174004195,0.3125,0.02247191011235955,0.6875,9.25,16,6,267
672,VOL6+M8+M6,3,SEQUENTIAL,0.041379310344827586,0.2608695652173913,0.02247191011235955,0.7391304347826086,7.333333333333333,23,6,267
673,M7+X5+M6,3,AND,0.041237113402061855,0.25,0.02247191011235955,0.75,9.25,24,6,267
674,X5+VOL3+VOL4,3,AND,0.04081632653061224,0.2222222222222222,0.02247191011235955,0.7777777777777778,9.1,27,6,267
675,M7+M6+VOL4,3,AND,0.04073319755600815,0.21739130434782608,0.02247191011235955,0.782608695652174,9.25,23,6,267
676,VOL6+M7+VOL3,3,SEQUENTIAL,0.040268456375838924,0.1935483870967742,0.02247191011235955,0.8064516129032258,12.833333333333334,31,6,267
677,VOL6+M7+VOL4,3,SEQUENTIAL,0.040268456375838924,0.1935483870967742,0.02247191011235955,0.8064516129032258,6.8,31,6,267
678,M8+V7+VOL4,3,AND,0.040268456375838924,0.1935483870967742,0.02247191011235955,0.8064516129032258,5.2,31,6,267
679,V7+V4+VOL4,3,SEQUENTIAL,0.03986710963455149,0.17647058823529413,0.02247191011235955,0.8235294117647058,15.833333333333334,34,6,267
680,M5+X5+V4,3,AND,0.03623188405797101,0.5555555555555556,0.018726591760299626,0.4444444444444444,12.125,9,5,267
681,V7+X5+M6,3,SEQUENTIAL,0.036101083032490974,0.5,0.018726591760299626,0.5,9.2,10,5,267
682,VOL6+VOL3+M6,3,SEQUENTIAL,0.03597122302158274,0.45454545454545453,0.018726591760299626,0.5454545454545454,11.2,11,5,267
683,M5+VOL3+V4,3,AND,0.03597122302158274,0.45454545454545453,0.018726591760299626,0.5454545454545454,11.8,11,5,267
684,M7+X5+V4,3,AND,0.03571428571428572,0.38461538461538464,0.018726591760299626,0.6153846153846154,12.125,13,5,267
685,M7+VOL3+M6,3,AND,0.03546099290780142,0.3333333333333333,0.018726591760299626,0.6666666666666666,7.5,15,5,267
686,X5+VOL3+V4,3,AND,0.035304501323918804,0.3076923076923077,0.018726591760299626,0.6923076923076923,9.5,13,5,267
687,M5+X5+M6,3,AND,0.03496503496503497,0.2631578947368421,0.018726591760299626,0.7368421052631579,10.375,19,5,267
688,VOL6+V7+V4,3,AND,0.03436426116838488,0.20833333333333334,0.018726591760299626,0.7916666666666666,12.5,24,5,267
689,X5+M6+V4,3,AND,0.02888086642599278,0.4,0.0149812734082397,0.6,7.5,10,4,267
690,VOL3+M6+V4,3,SEQUENTIAL,0.028673835125448032,0.3333333333333333,0.0149812734082397,0.6666666666666666,12.0,12,4,267
691,M8+V7+VOL3,3,AND,0.028469750889679717,0.2857142857142857,0.0149812734082397,0.7142857142857143,17.666666666666668,14,4,267
692,M5+VOL3+M6,3,AND,0.028368794326241138,0.26666666666666666,0.0149812734082397,0.7333333333333333,8.166666666666666,15,4,267
693,VOL6+VOL3+VOL4,3,AND,0.02826855123674912,0.25,0.0149812734082397,0.75,11.5,16,4,267
694,M8+VOL3+M6,3,SEQUENTIAL,0.02826855123674912,0.25,0.0149812734082397,0.75,13.333333333333334,16,4,267
695,M5+M8+VOL4,3,AND,0.028169014084507043,0.23529411764705882,0.0149812734082397,0.7647058823529411,12.5,17,4,267
696,VOL6+VOL3+V4,3,AND,0.028135990621336458,0.23076923076923078,0.0149812734082397,0.7692307692307693,12.333333333333334,13,4,267
697,M6+V4+VOL4,3,AND,0.02807017543859649,0.2222222222222222,0.0149812734082397,0.7777777777777778,12.0,18,4,267
698,V7+X5+VOL4,3,AND,0.02768166089965398,0.18181818181818182,0.0149812734082397,0.8181818181818182,8.75,22,4,267
699,M7+M8+VOL4,3,AND,0.027491408934707903,0.16666666666666666,0.0149812734082397,0.8333333333333334,12.5,24,4,267
700,VOL3+V4+VOL4,3,SEQUENTIAL,0.026490066225165563,0.11428571428571428,0.0149812734082397,0.8857142857142857,11.5,35,4,267
701,VOL6+V7+M6,3,SEQUENTIAL,0.02214022140221402,0.75,0.011235955056179775,0.25,8.25,4,3,267
702,VOL6+VOL3+M6,3,AND,0.022058823529411763,0.6,0.011235955056179775,0.4,9.333333333333334,5,3,267
703,M5+VOL6+V4,3,AND,0.021897810218978103,0.42857142857142855,0.011235955056179775,0.5714285714285714,13.25,7,3,267
704,V7+VOL3+M6,3,SEQUENTIAL,0.021897810218978103,0.42857142857142855,0.011235955056179775,0.5714285714285714,8.333333333333334,7,3,267
705,M8+V7+V4,3,AND,0.021818181818181816,0.375,0.011235955056179775,0.625,5.0,8,3,267
706,V7+M6+V4,3,SEQUENTIAL,0.021739130434782608,0.3333333333333333,0.011235955056179775,0.6666666666666666,14.666666666666666,9,3,267
707,VOL6+M7+V4,3,AND,0.021739130434782608,0.3333333333333333,0.011235955056179775,0.6666666666666666,13.25,9,3,267
708,X5+M6+V4,3,SEQUENTIAL,0.021660649819494584,0.3,0.011235955056179775,0.7,3.6666666666666665,10,3,267
709,M8+X5+M6,3,SEQUENTIAL,0.021660649819494584,0.3,0.011235955056179775,0.7,14.333333333333334,10,3,267
710,V7+V4+VOL4,3,AND,0.021582733812949638,0.2727272727272727,0.011235955056179775,0.7272727272727273,5.0,11,3,267
711,M8+M6+V4,3,SEQUENTIAL,0.021447721179624665,0.23529411764705882,0.011235955056179775,0.7647058823529411,9.25,17,3,267
712,M5+X5+VOL4,3,AND,0.021428571428571425,0.23076923076923078,0.011235955056179775,0.7692307692307693,11.0,13,3,267
713,M8+VOL3+V4,3,AND,0.0213903743315508,0.2222222222222222,0.011235955056179775,0.7777777777777778,1.5,9,3,267
714,V7+VOL3+VOL4,3,AND,0.021201413427561835,0.1875,0.011235955056179775,0.8125,16.666666666666668,16,3,267
715,M8+M6+VOL4,3,SEQUENTIAL,0.020979020979020976,0.15789473684210525,0.011235955056179775,0.8421052631578947,5.333333333333333,19,3,267
716,M8+M6,2,AND,0.020979020979020976,0.15789473684210525,0.011235955056179775,0.8421052631578947,9.0,19,3,267
717,M7+X5+VOL4,3,AND,0.020905923344947733,0.15,0.011235955056179775,0.85,11.0,20,3,267
718,VOL6+M7+V7,3,AND,0.01486988847583643,1.0,0.00749063670411985,0.0,4.5,2,2,267
719,M5+VOL6+M8,3,AND,0.014760147601476014,0.5,0.00749063670411985,0.5,10.0,4,2,267
720,VOL6+M7+M8,3,AND,0.014760147601476014,0.5,0.00749063670411985,0.5,10.0,4,2,267
721,M8+V7+M6,3,SEQUENTIAL,0.014652014652014652,0.3333333333333333,0.00749063670411985,0.6666666666666666,10.0,6,2,267
722,M5+VOL6+X5,3,AND,0.014652014652014652,0.3333333333333333,0.00749063670411985,0.6666666666666666,14.5,6,2,267
723,V7+VOL3+M6,3,AND,0.014598540145985401,0.2857142857142857,0.00749063670411985,0.7142857142857143,18.0,7,2,267
724,VOL6+M7+X5,3,AND,0.014598540145985401,0.2857142857142857,0.00749063670411985,0.7142857142857143,14.5,7,2,267
725,M7+M8+VOL3,3,AND,0.014545454545454545,0.25,0.00749063670411985,0.75,7.5,8,2,267
726,M5+VOL6+VOL4,3,AND,0.014545454545454545,0.25,0.00749063670411985,0.75,11.0,8,2,267
727,VOL6+M6+V4,3,SEQUENTIAL,0.014492753623188406,0.2222222222222222,0.00749063670411985,0.7777777777777778,13.0,9,2,267
728,V7+X5+V4,3,AND,0.014492753623188406,0.2222222222222222,0.00749063670411985,0.7777777777777778,5.0,9,2,267
729,X5+M6+VOL4,3,AND,0.01444043321299639,0.2,0.00749063670411985,0.8,7.0,10,2,267
730,V7+M6+VOL4,3,SEQUENTIAL,0.014336917562724016,0.16666666666666666,0.00749063670411985,0.8333333333333334,9.0,12,2,267
731,VOL6+M7+VOL4,3,AND,0.014336917562724016,0.16666666666666666,0.00749063670411985,0.8333333333333334,11.0,12,2,267
732,M7+X5+VOL3,3,AND,0.014234875444839859,0.14285714285714285,0.00749063670411985,0.8571428571428571,5.0,14,2,267
733,M7+V7+VOL4,3,AND,0.007434944237918215,0.5,0.003745318352059925,0.5,2.0,2,1,267
734,M7+V7+M6,3,AND,0.007434944237918215,0.5,0.003745318352059925,0.5,12.0,2,1,267
735,VOL3+M6+V4,3,AND,0.007380073800738007,0.25,0.003745318352059925,0.75,16.0,4,1,267
736,VOL6+V7+M6,3,AND,0.007380073800738007,0.25,0.003745318352059925,0.75,16.0,4,1,267
737,M5+VOL6+M6,3,AND,0.007352941176470588,0.2,0.003745318352059925,0.8,15.0,5,1,267
738,M5+M8+VOL3,3,AND,0.007352941176470588,0.2,0.003745318352059925,0.8,7.0,5,1,267
739,V7+VOL3+V4,3,AND,0.0072992700729927005,0.14285714285714285,0.003745318352059925,0.8571428571428571,1.0,7,1,267
740,VOL3+M6+VOL4,3,AND,0.0072992700729927005,0.14285714285714285,0.003745318352059925,0.8571428571428571,3.0,7,1,267
741,VOL6+M7+M6,3,AND,0.0072992700729927005,0.14285714285714285,0.003745318352059925,0.8571428571428571,15.0,7,1,267
742,M5+M8+M6,3,SEQUENTIAL,0.007272727272727273,0.125,0.003745318352059925,0.875,4.0,8,1,267
743,M5+M8+X5,3,AND,0.007246376811594203,0.1111111111111111,0.003745318352059925,0.8888888888888888,13.0,9,1,267
744,M7+M8+M6,3,SEQUENTIAL,0.007246376811594203,0.1111111111111111,0.003745318352059925,0.8888888888888888,4.0,9,1,267
745,M5+X5+VOL3,3,AND,0.007220216606498195,0.1,0.003745318352059925,0.9,2.0,10,1,267
746,VOL6+M6+VOL4,3,SEQUENTIAL,0.007194244604316547,0.09090909090909091,0.003745318352059925,0.9090909090909091,5.0,11,1,267
747,M7+M8+X5,3,AND,0.007142857142857144,0.07692307692307693,0.003745318352059925,0.9230769230769231,13.0,13,1,267
748,V7+X5+VOL3,3,AND,0.00706713780918728,0.0625,0.003745318352059925,0.9375,19.0,16,1,267
749,M8+VOL3+M6,3,AND,0.0,0.0,0.0,1.0,,3,0,267
750,M8+X5+M6,3,AND,0.0,0.0,0.0,1.0,,8,0,267
751,M5+V7+X5,3,AND,0.0,0.0,0.0,0.0,,0,0,267
752,M5+M8+V7,3,AND,0.0,0.0,0.0,0.0,,0,0,267
753,VOL6+M7+VOL3,3,AND,0.0,0.0,0.0,1.0,,4,0,267
754,M5+M7+V7,3,AND,0.0,0.0,0.0,0.0,,0,0,267
755,M5+VOL6+VOL3,3,AND,0.0,0.0,0.0,1.0,,2,0,267
756,M8+V7+M6,3,AND,0.0,0.0,0.0,0.0,,0,0,267
757,V7+M6+V4,3,AND,0.0,0.0,0.0,1.0,,2,0,267
758,X5+VOL3+M6,3,AND,0.0,0.0,0.0,1.0,,6,0,267
759,M8+M6+VOL4,3,AND,0.0,0.0,0.0,1.0,,6,0,267
760,M8+M6+V4,3,AND,0.0,0.0,0.0,1.0,,2,0,267
761,M5+V7+M6,3,AND,0.0,0.0,0.0,0.0,,0,0,267
762,M5+V7+VOL3,3,AND,0.0,0.0,0.0,0.0,,0,0,267
763,VOL6+M8+M6,3,AND,0.0,0.0,0.0,0.0,,0,0,267
764,M5+V7+V4,3,AND,0.0,0.0,0.0,0.0,,0,0,267
765,M5+VOL6+V7,3,AND,0.0,0.0,0.0,0.0,,0,0,267
766,M5+V7+VOL4,3,AND,0.0,0.0,0.0,0.0,,0,0,267
767,M5+M8+V4,3,AND,0.0,0.0,0.0,1.0,,3,0,267
768,V7+X5+M6,3,AND,0.0,0.0,0.0,0.0,,0,0,267
769,M7+V7+V4,3,AND,0.0,0.0,0.0,0.0,,0,0,267
770,M7+V7+VOL3,3,AND,0.0,0.0,0.0,1.0,,1,0,267
771,M5+M8+M6,3,AND,0.0,0.0,0.0,1.0,,5,0,267
772,M7+V7+X5,3,AND,0.0,0.0,0.0,0.0,,0,0,267
773,VOL6+X5+M6,3,AND,0.0,0.0,0.0,1.0,,3,0,267
774,M7+M8+V7,3,AND,0.0,0.0,0.0,1.0,,1,0,267
775,VOL6+M6+V4,3,AND,0.0,0.0,0.0,1.0,,5,0,267
776,VOL6+M6+VOL4,3,AND,0.0,0.0,0.0,1.0,,5,0,267
777,V7+M6+VOL4,3,AND,0.0,0.0,0.0,1.0,,1,0,267
778,M7+M8+V4,3,AND,0.0,0.0,0.0,1.0,,5,0,267
779,M7+M8+M6,3,AND,0.0,0.0,0.0,1.0,,6,0,267
780,M5+V7,2,AND,0.0,0.0,0.0,0.0,,0,0,267
