id,is_return,is_sharpe,is_pf,is_trades,desc
SEQ_S1.11_S+S4.04_L#g5,63.49422220120365,0.5004636354391894,1.3199343843798155,451,max_hold=21
SEQ_S1.11_S+S4.04_L#g32,62.53468629907881,0.5022738196689541,1.321954593202741,384,max_hold=21
SEQ_S1.11_S+S4.04_L#g15,62.116294728447784,0.5709448808347967,1.3006433966678133,540,(=base)
SEQ_S1.11_S+S4.04_L#g2,61.897404620198955,0.516535784053893,1.3167703554524617,480,max_hold=21
SEQ_S1.11_S+S4.04_L#g8,61.507572805555306,0.49823729853775384,1.3621013668591357,434,max_hold=21
SEQ_S1.11_S+S4.04_L#g7,61.3616232551699,0.4723502970917537,1.301188270860943,494,max_hold=14
SEQ_S1.11_S+S4.04_L#g6,60.8507433700254,0.49961234931588705,1.304737533027017,572,(=base)
SEQ_S1.11_S+S4.04_L#g30,59.23137686956505,0.5480288144854012,1.2944065064307244,518,(=base)
SEQ_S1.11_S+S4.04_L#g17,58.50712603743088,0.4835019815718609,1.2888771482669004,420,max_hold=21
SEQ_S1.11_S+S4.04_L#g46,58.43276733689489,0.6454804821241787,1.3090201715189609,581,max_hold=14
SEQ_S1.11_S+S4.04_L#g0,58.114712098481164,0.5463429899468204,1.291437267106678,587,(=base)
SEQ_S1.11_S+S4.04_L#g10,58.07930767602855,0.4442374492677428,1.2904209993945728,488,max_hold=14
SEQ_S1.11_S+S4.04_L#g3,56.39583295035094,0.4521038163409691,1.2810404300608034,577,(=base)
SEQ_S1.11_S+S4.04_L#g49,55.61049333037413,0.5778711346707694,1.3023357041936434,559,max_hold=14
SEQ_S1.11_S+S4.04_L#g9,52.545960261100994,0.4175343900829874,1.2660063854465629,571,(=base)
SEQ_S1.11_S+S4.04_L#g55,50.759384064916055,0.5305036471408633,1.3160211665290302,531,max_hold=14
SEQ_S1.11_S+S4.04_L#g48,48.72438093069393,0.5209889377122846,1.229456876649656,621,(=base)
SEQ_S1.11_S+S4.04_L#g56,48.14019125114499,0.4797845533812272,1.3387779009477305,475,max_hold=21
SEQ_S1.11_S+S4.04_L#g54,47.92232260750983,0.501994107245619,1.2350179866034432,612,(=base)
SEQ_S1.11_S+S4.04_L#g45,46.94195810545861,0.5434496657865691,1.2308284082249543,635,(=base)
SEQ_S1.11_S+S4.04_L#g51,45.907713495339195,0.466475123453369,1.2202016773319686,617,(=base)
SEQ_S1.11_S+S4.04_L#g11,43.16207439713469,0.39554527059185984,1.319456160448561,424,max_hold=21
SEQ_S1.11_S+S4.04_L#g52,41.49981079189925,0.43747613319974615,1.2354370780512345,545,max_hold=14
SEQ_S1.11_S+S4.04_L#g64,36.15030100183468,0.48745839933523144,1.1998982643240348,569,max_hold=14; entry_delay=1; short_nr_period=7
SEQ_S1.11_S+S4.04_L#g70,30.56319318484172,0.6012989213665031,1.3172809223288675,269,max_hold=14; trail_base=2.0; trail_tight=1.0; trail_at=0.05; cooldown=3; short_nr_period=7; min_atr_ratio=1.0
SEQ_S1.11_S+S4.04_L#g65,24.6299388611352,0.3248652772190516,1.1301020741663097,511,max_hold=14; entry_delay=1; short_nr_period=9
SEQ_S1.11_S+S4.04_L#g63,24.495058856732996,0.2530577932869279,1.0904364373495783,629,max_hold=14; entry_delay=1; short_nr_period=5
SEQ_S1.11_S+S4.04_L#g71,23.15479601898558,0.6111313002800114,1.3185796598490467,235,max_hold=14; trail_base=2.0; trail_tight=1.0; trail_at=0.05; cooldown=5; short_nr_period=7; min_atr_ratio=1.0
